[INFO ] [2020-12-03 21:28:57,620] Register - Step 01: Open Home Page
[INFO ] [2020-12-30 04:51:01,610] Precondition step 03: Click to Login button
[INFO ] [2020-12-30 04:51:10,325] Add Employee - Step 01: Open Page PIM
[INFO ] [2020-12-30 04:51:12,836] Add Employee - Step 02: Click to add btn
[INFO ] [2020-12-30 04:51:13,977] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2020-12-30 04:51:14,578] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2020-12-30 04:51:14,910] Add Employee - Step 05: Input to LastName with Ha311
[INFO ] [2020-12-30 04:51:15,336] Add Employee - Step 06: Get employee Id
[INFO ] [2020-12-30 04:51:15,651] Add Employee - Step 07: Upload avatar
[INFO ] [2020-12-30 04:51:15,958] Add Employee - Step 08: Click to save btn
[INFO ] [2020-12-30 04:51:20,589] Add Employee - Step 09: Verify fullname header
[INFO ] [2020-12-30 04:51:20,712]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 04:51:20,850] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2020-12-30 04:51:20,958]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 04:51:20,959] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2020-12-30 04:51:21,069]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 04:51:21,069] Add Employee - Step 12: Verify LastNameHa311
[INFO ] [2020-12-30 04:51:21,177]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 04:51:21,177] Add Employee - Step 13: Verify EmployeeID0255
[INFO ] [2020-12-30 04:51:21,274]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 04:51:22,815] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2020-12-30 04:51:23,038] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox
[INFO ] [2020-12-30 04:51:23,334] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox
[INFO ] [2020-12-30 04:51:23,575] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox
[INFO ] [2020-12-30 04:51:23,833] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox 
[INFO ] [2020-12-30 04:51:24,173] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with 'Male'
[INFO ] [2020-12-30 04:51:24,596] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single' 
[INFO ] [2020-12-30 04:51:55,807] OS name = windows 10
[INFO ] [2020-12-30 04:51:58,732] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2020-12-30 04:57:22,637] Precondition step 01: Input Username textbox with Admin
[INFO ] [2020-12-30 04:57:24,131] Precondition step 02: Input Password textbox with admin123
[INFO ] [2020-12-30 04:57:24,753] Precondition step 03: Click to Login button
[INFO ] [2020-12-30 04:57:30,537] Add Employee - Step 01: Open Page PIM
[INFO ] [2020-12-30 04:57:32,785] Add Employee - Step 02: Click to add btn
[INFO ] [2020-12-30 04:57:34,852] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2020-12-30 04:57:35,436] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2020-12-30 04:57:35,748] Add Employee - Step 05: Input to LastName with Ha656
[INFO ] [2020-12-30 04:57:36,121] Add Employee - Step 06: Get employee Id
[INFO ] [2020-12-30 04:57:36,270] Add Employee - Step 07: Upload avatar
[INFO ] [2020-12-30 04:57:36,582] Add Employee - Step 08: Click to save btn
[INFO ] [2020-12-30 04:57:40,002] Add Employee - Step 09: Verify fullname header
[INFO ] [2020-12-30 04:57:40,150]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 04:57:40,186] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2020-12-30 04:57:40,352]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 04:57:40,352] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2020-12-30 04:57:40,505]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 04:57:40,506] Add Employee - Step 12: Verify LastNameHa656
[INFO ] [2020-12-30 04:57:40,654]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 04:57:40,655] Add Employee - Step 13: Verify EmployeeID0256
[INFO ] [2020-12-30 04:57:40,788]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 04:57:41,825] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2020-12-30 04:57:42,102] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox
[INFO ] [2020-12-30 04:57:42,486] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox
[INFO ] [2020-12-30 04:57:42,820] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox
[INFO ] [2020-12-30 04:57:43,184] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox 
[INFO ] [2020-12-30 04:57:43,524] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with 'Male'
[INFO ] [2020-12-30 04:57:43,859] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single' 
[INFO ] [2020-12-30 04:57:44,232] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with 'Vietnamese' 
[INFO ] [2020-12-30 04:58:15,015] OS name = windows 10
[INFO ] [2020-12-30 04:58:18,720] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2020-12-30 05:04:19,152] Precondition step 01: Input Username textbox with Admin
[INFO ] [2020-12-30 05:04:20,602] Precondition step 02: Input Password textbox with admin123
[INFO ] [2020-12-30 05:04:21,013] Precondition step 03: Click to Login button
[INFO ] [2020-12-30 05:04:28,044] Add Employee - Step 01: Open Page PIM
[INFO ] [2020-12-30 05:04:30,026] Add Employee - Step 02: Click to add btn
[INFO ] [2020-12-30 05:04:31,014] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2020-12-30 05:04:31,386] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2020-12-30 05:04:31,624] Add Employee - Step 05: Input to LastName with Ha432
[INFO ] [2020-12-30 05:04:31,860] Add Employee - Step 06: Get employee Id
[INFO ] [2020-12-30 05:04:31,982] Add Employee - Step 07: Upload avatar
[INFO ] [2020-12-30 05:04:32,206] Add Employee - Step 08: Click to save btn
[INFO ] [2020-12-30 05:04:35,595] Add Employee - Step 09: Verify fullname header
[INFO ] [2020-12-30 05:04:35,713]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:36,157] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2020-12-30 05:04:36,253]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:36,253] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2020-12-30 05:04:36,369]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:36,369] Add Employee - Step 12: Verify LastNameHa432
[INFO ] [2020-12-30 05:04:36,471]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:36,471] Add Employee - Step 13: Verify EmployeeID0247
[INFO ] [2020-12-30 05:04:36,577]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:37,795] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2020-12-30 05:04:38,010] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox
[INFO ] [2020-12-30 05:04:38,360] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox
[INFO ] [2020-12-30 05:04:38,606] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox
[INFO ] [2020-12-30 05:04:38,867] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox 
[INFO ] [2020-12-30 05:04:39,110] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with 'Male'
[INFO ] [2020-12-30 05:04:39,385] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single' 
[INFO ] [2020-12-30 05:04:39,820] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with 'Vietnamese' 
[INFO ] [2020-12-30 05:04:40,045] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox
[INFO ] [2020-12-30 05:04:40,510] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2020-12-30 05:04:42,281] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2020-12-30 05:04:42,426]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:42,426] Edit Employee[Personal] - Step 012: Verify 'First Name' textbox edit successfully
[INFO ] [2020-12-30 05:04:42,503]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:42,503] Edit Employee[Personal] - Step 013: Verify 'Midele Name' textbox edit successfully 
[INFO ] [2020-12-30 05:04:42,585]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:42,586] Edit Employee[Personal] - Step 014: Verify 'Last Name' textbox edit successfully 
[INFO ] [2020-12-30 05:04:42,663]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:42,663] Edit Employee[Personal] - Step 015: Verify 'SSN Number' textbox edit successfully 
[INFO ] [2020-12-30 05:04:42,739]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:42,739] Edit Employee[Personal] - Step 016: Verify 'Gender' textbox edit successfully 
[INFO ] [2020-12-30 05:04:42,808]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:42,809] Edit Employee[Personal] - Step 017: Verify 'Marital Status' dropdown edit successfully 
[INFO ] [2020-12-30 05:04:42,962]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:42,962] Edit Employee[Personal] - Step 018: Verify 'Nationality ' dropdown edit successfully 
[INFO ] [2020-12-30 05:04:46,571]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:46,571] Edit Employee[Personal] - Step 020: Verify 'Date of birth ' dropdown edit successfully 
[INFO ] [2020-12-30 05:04:46,644]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:04:46,787] OS name = windows 10
[INFO ] [2020-12-30 05:04:48,740] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2020-12-30 05:08:30,605] Precondition step 01: Input Username textbox with Admin
[INFO ] [2020-12-30 05:08:31,245] Precondition step 02: Input Password textbox with admin123
[INFO ] [2020-12-30 05:08:31,882] Precondition step 03: Click to Login button
[INFO ] [2020-12-30 05:08:38,543] Add Employee - Step 01: Open Page PIM
[INFO ] [2020-12-30 05:08:40,968] Add Employee - Step 02: Click to add btn
[INFO ] [2020-12-30 05:08:42,470] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2020-12-30 05:08:43,148] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2020-12-30 05:08:43,531] Add Employee - Step 05: Input to LastName with Ha95
[INFO ] [2020-12-30 05:08:43,912] Add Employee - Step 06: Get employee Id
[INFO ] [2020-12-30 05:08:44,117] Add Employee - Step 07: Upload avatar
[INFO ] [2020-12-30 05:08:44,379] Add Employee - Step 08: Click to save btn
[INFO ] [2020-12-30 05:08:47,547] Add Employee - Step 09: Verify fullname header
[INFO ] [2020-12-30 05:08:47,716]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:47,956] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2020-12-30 05:08:48,081]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:48,082] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2020-12-30 05:08:48,233]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:48,233] Add Employee - Step 12: Verify LastNameHa95
[INFO ] [2020-12-30 05:08:48,376]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:48,376] Add Employee - Step 13: Verify EmployeeID0252
[INFO ] [2020-12-30 05:08:48,522]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:49,733] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2020-12-30 05:08:50,050] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2020-12-30 05:08:50,404] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2020-12-30 05:08:50,741] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha980
[INFO ] [2020-12-30 05:08:51,108] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2020-12-30 05:08:51,450] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with 'Male'
[INFO ] [2020-12-30 05:08:51,745] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single' 
[INFO ] [2020-12-30 05:08:52,135] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with 'Vietnamese' 
[INFO ] [2020-12-30 05:08:52,430] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox
[INFO ] [2020-12-30 05:08:53,093] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2020-12-30 05:08:55,033] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2020-12-30 05:08:55,222]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:55,223] Edit Employee[Personal] - Step 012: Verify 'First Name' textbox edit successfully
[INFO ] [2020-12-30 05:08:55,349]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:55,350] Edit Employee[Personal] - Step 013: Verify 'Midele Name' textbox edit successfully 
[INFO ] [2020-12-30 05:08:55,457]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:55,457] Edit Employee[Personal] - Step 014: Verify 'Last Name' textbox edit successfully 
[INFO ] [2020-12-30 05:08:55,545]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:55,545] Edit Employee[Personal] - Step 015: Verify 'SSN Number' textbox edit successfully 
[INFO ] [2020-12-30 05:08:55,626]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:55,626] Edit Employee[Personal] - Step 016: Verify 'Gender' textbox edit successfully 
[INFO ] [2020-12-30 05:08:55,715]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:55,715] Edit Employee[Personal] - Step 017: Verify 'Marital Status' dropdown edit successfully 
[INFO ] [2020-12-30 05:08:55,925]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:08:55,925] Edit Employee[Personal] - Step 018: Verify 'Nationality ' dropdown edit successfully 
[INFO ] [2020-12-30 05:09:00,660]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:09:00,661] Edit Employee[Personal] - Step 020: Verify 'Date of birth ' dropdown edit successfully 
[INFO ] [2020-12-30 05:09:00,755]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 05:09:00,944] OS name = windows 10
[INFO ] [2020-12-30 05:09:03,125] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2020-12-30 23:55:53,493] Precondition step 01: Input Username textbox with Admin
[INFO ] [2020-12-30 23:55:54,993] Precondition step 02: Input Password textbox with admin123
[INFO ] [2020-12-30 23:55:55,367] Precondition step 03: Click to Login button
[INFO ] [2020-12-30 23:56:01,076] Add Employee - Step 01: Open Page PIM
[INFO ] [2020-12-30 23:56:03,457] Add Employee - Step 02: Click to add btn
[INFO ] [2020-12-30 23:56:04,825] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2020-12-30 23:56:05,459] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2020-12-30 23:56:05,787] Add Employee - Step 05: Input to LastName with Ha518
[INFO ] [2020-12-30 23:56:06,107] Add Employee - Step 06: Get employee Id
[INFO ] [2020-12-30 23:56:06,223] Add Employee - Step 07: Upload avatar
[INFO ] [2020-12-30 23:56:06,358] Add Employee - Step 08: Click to save btn
[INFO ] [2020-12-30 23:56:09,239] Add Employee - Step 09: Verify fullname header
[INFO ] [2020-12-30 23:56:09,425]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 23:56:09,453] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2020-12-30 23:56:09,584]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 23:56:09,585] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2020-12-30 23:56:09,742]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 23:56:09,742] Add Employee - Step 12: Verify LastNameHa518
[INFO ] [2020-12-30 23:56:09,874]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 23:56:09,875] Add Employee - Step 13: Verify EmployeeID0274
[INFO ] [2020-12-30 23:56:10,025]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-30 23:56:10,604] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2020-12-30 23:56:10,879] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2020-12-30 23:56:11,265] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2020-12-30 23:56:11,603] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha867
[INFO ] [2020-12-30 23:56:11,955] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2020-12-30 23:56:12,330] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with Male
[INFO ] [2020-12-30 23:56:12,636] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single 
[INFO ] [2020-12-30 23:56:13,202] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with Vietnamese 
[INFO ] [2020-12-30 23:56:44,497] Edit Employee[Salary] - Step 01: Open 'Salary' tag 
[INFO ] [2020-12-30 23:56:46,250] Edit Employee[Salary] - Step 02: Click to 'Add' button at 'Salary'  
[INFO ] [2020-12-30 23:56:46,587] Edit Employee[Salary] - Step 03: Select to 'Pay Grade' dropdown with value : Grade 1
[INFO ] [2020-12-30 23:56:46,862] Edit Employee[Salary] - Step 04: Enter to 'Salary Component' textbox with value HanaAnnual Basic Payment
[INFO ] [2020-12-30 23:56:47,276] Edit Employee[Salary] - Step 05: Select to 'Pay Frequency' dropdown with valueMonthly on first pay of month.
[INFO ] [2020-12-30 23:56:47,544] Edit Employee[Salary] - Step 06: Select to 'Currency ' dropdown with value Vienamese Dong
[INFO ] [2020-12-30 23:57:48,327] OS name = windows 10
[INFO ] [2020-12-30 23:57:51,009] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2020-12-31 00:04:51,420] Precondition step 01: Input Username textbox with Admin
[INFO ] [2020-12-31 00:04:51,879] Precondition step 02: Input Password textbox with admin123
[INFO ] [2020-12-31 00:04:52,241] Precondition step 03: Click to Login button
[INFO ] [2020-12-31 00:05:01,266] Add Employee - Step 01: Open Page PIM
[INFO ] [2020-12-31 00:05:03,072] Add Employee - Step 02: Click to add btn
[INFO ] [2020-12-31 00:05:04,642] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2020-12-31 00:05:04,967] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2020-12-31 00:05:05,276] Add Employee - Step 05: Input to LastName with Ha667
[INFO ] [2020-12-31 00:05:05,575] Add Employee - Step 06: Get employee Id
[INFO ] [2020-12-31 00:05:05,690] Add Employee - Step 07: Upload avatar
[INFO ] [2020-12-31 00:05:05,799] Add Employee - Step 08: Click to save btn
[INFO ] [2020-12-31 00:05:08,830] Add Employee - Step 09: Verify fullname header
[INFO ] [2020-12-31 00:05:08,968]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:08,971] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2020-12-31 00:05:09,067]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:09,067] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2020-12-31 00:05:09,175]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:09,176] Add Employee - Step 12: Verify LastNameHa667
[INFO ] [2020-12-31 00:05:09,272]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:09,273] Add Employee - Step 13: Verify EmployeeID0279
[INFO ] [2020-12-31 00:05:09,401]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:09,672] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2020-12-31 00:05:09,897] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2020-12-31 00:05:10,189] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2020-12-31 00:05:10,469] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha159
[INFO ] [2020-12-31 00:05:10,773] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2020-12-31 00:05:11,067] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with Male
[INFO ] [2020-12-31 00:05:11,334] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single 
[INFO ] [2020-12-31 00:05:11,590] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with Vietnamese 
[INFO ] [2020-12-31 00:05:11,843] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox with value : 1992-05-05
[INFO ] [2020-12-31 00:05:12,379] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2020-12-31 00:05:14,036] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2020-12-31 00:05:14,227]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:14,228] Edit Employee[Personal] - Step 012: Verify 'First Name' textbox edit successfully
[INFO ] [2020-12-31 00:05:14,310]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:14,310] Edit Employee[Personal] - Step 013: Verify 'Midele Name' textbox edit successfully 
[INFO ] [2020-12-31 00:05:14,390]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:14,390] Edit Employee[Personal] - Step 014: Verify 'Last Name' textbox edit successfully 
[INFO ] [2020-12-31 00:05:14,473]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:14,473] Edit Employee[Personal] - Step 015: Verify 'SSN Number' textbox edit successfully 
[INFO ] [2020-12-31 00:05:14,554]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:14,555] Edit Employee[Personal] - Step 016: Verify 'Gender' textbox edit successfully 
[INFO ] [2020-12-31 00:05:14,627]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:14,627] Edit Employee[Personal] - Step 017: Verify 'Marital Status' dropdown edit successfully 
[INFO ] [2020-12-31 00:05:14,782]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:14,782] Edit Employee[Personal] - Step 018: Verify 'Nationality ' dropdown edit successfully 
[INFO ] [2020-12-31 00:05:18,638]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:18,638] Edit Employee[Personal] - Step 020: Verify 'Date of birth ' dropdown edit successfully 
[INFO ] [2020-12-31 00:05:18,710]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 00:05:18,722] Edit Employee[Salary] - Step 01: Open 'Salary' tag 
[INFO ] [2020-12-31 00:05:19,934] Edit Employee[Salary] - Step 02: Click to 'Add' button at 'Salary'  
[INFO ] [2020-12-31 00:05:20,209] Edit Employee[Salary] - Step 03: Select to 'Pay Grade' dropdown with value : Grade 1
[INFO ] [2020-12-31 00:05:20,443] Edit Employee[Salary] - Step 04: Enter to 'Salary Component' textbox with value Hana Annual Basic Payment
[INFO ] [2020-12-31 00:05:20,805] Edit Employee[Salary] - Step 05: Select to 'Pay Frequency' dropdown with valueMonthly on first pay of month.
[INFO ] [2020-12-31 00:05:21,012] Edit Employee[Salary] - Step 06: Select to 'Currency ' dropdown with value United States Dollar
[INFO ] [2020-12-31 00:06:21,914] OS name = windows 10
[INFO ] [2020-12-31 00:06:23,532] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2020-12-31 21:54:45,735] Precondition step 01: Input Username textbox with Admin
[INFO ] [2020-12-31 21:54:47,771] Precondition step 02: Input Password textbox with admin123
[INFO ] [2020-12-31 21:54:48,063] Precondition step 03: Click to Login button
[INFO ] [2020-12-31 21:54:55,045] Add Employee - Step 01: Open Page PIM
[INFO ] [2020-12-31 21:54:57,891] Add Employee - Step 02: Click to add btn
[INFO ] [2020-12-31 21:54:58,946] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2020-12-31 21:54:59,364] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2020-12-31 21:54:59,615] Add Employee - Step 05: Input to LastName with Ha983
[INFO ] [2020-12-31 21:54:59,857] Add Employee - Step 06: Get employee Id
[INFO ] [2020-12-31 21:54:59,939] Add Employee - Step 07: Upload avatar
[INFO ] [2020-12-31 21:55:00,101] Add Employee - Step 08: Click to save btn
[INFO ] [2020-12-31 21:55:03,355] Add Employee - Step 09: Verify fullname header
[INFO ] [2020-12-31 21:55:03,523]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 21:55:03,617] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2020-12-31 21:55:03,722]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 21:55:03,722] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2020-12-31 21:55:03,836]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 21:55:03,836] Add Employee - Step 12: Verify LastNameHa983
[INFO ] [2020-12-31 21:55:03,932]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 21:55:03,932] Add Employee - Step 13: Verify EmployeeID0257
[INFO ] [2020-12-31 21:55:04,032]  -------------------------- PASSED -------------------------- 
[INFO ] [2020-12-31 21:55:05,129] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2020-12-31 21:55:05,376] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2020-12-31 21:55:05,719] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2020-12-31 21:55:05,969] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha392
[INFO ] [2020-12-31 21:55:06,247] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2020-12-31 21:55:06,528] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with Male
[INFO ] [2020-12-31 21:55:06,838] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single 
[INFO ] [2020-12-31 21:55:07,206] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with Vietnamese 
[INFO ] [2020-12-31 21:55:07,431] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox with value : 1992-05-05
[INFO ] [2020-12-31 21:55:08,302] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2020-12-31 21:55:10,264] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2020-12-31 21:55:10,426]  -------------------------- PASSED -------------------------- 
